"ID","pc1","pc2","Finishing","Penalties","HeadingAccuracy","ShotPower","Position"
"900","-1.3408820251648","-0.44456775357017","69","67","60","77","3"
"901","-2.7767928408328","-0.56972606327021","84","83","65","85","3"
"902","-1.8544596983939","-0.65373107765416","78","70","59","80","3"
"903","-1.7226094119838","-0.66534441477675","72","73","57","76","3"
"904","-2.7096845469051","-0.050887370004998","81","75","77","84","3"
"905","-1.7403210879207","-1.9281464543761","74","71","36","84","3"
"906","-0.12388679055061","-0.79652054583828","70","60","39","65","3"
"907","-0.73765863041848","-1.39334282286","62","69","36","69","3"
"908","-1.4973683669163","-0.31289928133031","70","71","63","75","3"
"909","-0.76360877342704","-1.1669537564114","73","66","39","75","3"
"910","-1.5664965499198","-0.23711222032895","70","73","64","75","3"
"911","-2.5795602482031","-0.23731429305286","79","81","74","84","3"
"912","-1.5073468170315","-0.2339443370974","67","71","64","76","3"
"913","-1.6556321783098","-0.79138390057218","77","62","57","86","3"
"914","-0.93955266005179","0.16613076921394","75","65","65","73","3"
"915","-1.1477438453103","-0.95793493608243","70","68","49","78","3"
"916","-1.0560757223548","-0.44344997307097","70","60","56","80","3"
"917","-0.80553007478956","-1.1234967445557","74","58","42","76","3"
"918","-1.6226073335009","-0.26881467926337","77","67","65","83","3"
"919","-1.3798792603649","-0.22645095860144","71","68","65","79","3"
"920","-1.762584561211","-1.1850142932081","71","75","47","77","3"
"921","-1.6055075806825","-0.84118063492042","70","73","52","76","3"
"922","-0.63171951974746","0.27594507226259","75","53","67","70","3"
"923","-2.2937529174297","0.091963709886795","80","80","71","83","3"
"924","-1.9610785914341","-0.33194728053549","74","73","66","77","3"
"925","0.27837472445893","-0.1214543500836","68","53","50","62","3"
"926","-2.1168726412061","-0.8061938429888","76","80","53","77","3"
"927","-2.9667547141307","-0.82195183082833","84","81","62","86","3"
"928","-1.8790000171642","-1.5316295033766","84","74","40","81","3"
"929","-0.79699049660939","-1.0338297456049","78","54","46","80","3"
"930","-0.60898709069051","-0.59968203570412","72","51","52","79","3"
"931","-1.5746523229591","-0.51721922556362","74","65","59","79","3"
"932","-1.8502622079629","-0.12479718927448","76","74","65","70","3"
"933","-1.5094253571751","-0.072015045544809","74","66","68","81","3"
"934","-1.9255184973247","-0.53043791480798","77","78","59","76","3"
"935","-2.243151494602","0.48294099964016","80","80","79","78","3"
"936","-2.5205015057162","-0.88715412478692","78","86","56","77","3"
"937","-2.013185403694","0.032016540789807","72","80","71","76","3"
"938","-1.6903660927259","-0.35753974325243","74","74","59","72","3"
"939","-2.2995204499073","-0.39256760581291","83","75","65","80","3"
"940","-1.327552279195","-1.0709300585157","74","71","44","71","3"
"941","0.28584861691703","-0.88974256894725","67","51","37","73","3"
"942","-0.96996173814075","-0.29689643290379","76","60","60","79","3"
"943","-1.5464321170093","-1.2683415695453","72","76","42","72","3"
"944","-1.6092938534643","-0.33092891851017","74","65","64","80","3"
"945","-1.2304381197932","-0.94564858051877","72","69","47","75","3"
"946","-2.1287386833979","-0.63359235374034","79","83","59","81","3"
"947","-0.074098158024968","-1.0035868779453","74","45","42","74","3"
"948","-1.7383738915308","-0.074801315855693","77","69","68","79","3"
"949","0.41899479469041","-0.13620635508404","63","55","49","60","3"
"950","-1.7005354435954","-0.60765225894073","75","65","60","82","3"
"951","-0.95152590232096","-0.73928821875111","75","62","52","73","3"
"952","-1.3892866949479","-0.8422018067063","73","63","52","76","3"
"953","-1.1743808141675","-0.51109595646253","71","65","57","77","3"
"954","-0.3705423225608","-0.6456899538212","71","47","51","71","3"
"955","-1.6044280506066","-0.89324981788987","79","71","51","78","3"
"956","0.23987092724516","-1.1608462459681","73","47","34","64","3"
"957","-1.8414483918981","-0.16880947583337","78","74","64","77","3"
"958","-2.2096642492941","-1.1994083064321","78","78","48","80","3"
"959","-0.86851802646628","-0.26593447236382","66","62","59","70","3"
"960","-1.7889536637775","-0.24105669274607","80","74","62","71","3"
"961","-1.7986612214927","-0.13669380583071","73","69","69","80","3"
"962","-1.9202358843143","-0.93458570941328","64","77","54","81","3"
"963","-0.79190800901142","-0.012504243188763","72","55","64","75","3"
"964","-0.61905859298336","0.32133584914716","73","61","66","72","3"
"965","-1.1881999349196","-1.5511996302001","69","65","37","82","3"
"966","-1.3850835430961","-0.5429208711422","77","74","54","74","3"
"967","-0.64120965358504","-1.2124113223368","69","60","39","74","3"
"968","0.17489986688392","-0.16533643588093","69","56","50","65","3"
"969","-0.98101911041338","-0.69421475442188","67","67","51","70","3"
"970","-0.65042200873478","-1.0934899969036","69","56","43","75","3"
"971","-0.79420920314175","-0.48861993016451","65","58","53","80","3"
"972","-2.013405333703","-1.4922472465662","71","78","41","79","3"
"973","-2.2452799374181","-0.24019114693061","71","78","70","80","3"
"974","-1.2157721504689","-1.3477790534839","70","70","39","75","3"
"975","-0.22418281950406","-1.1324236123294","63","64","36","69","3"
"976","-0.91803601285793","-0.77156016749731","74","69","45","73","3"
"977","-1.0560007440608","-0.3825467418497","69","71","53","65","3"
"978","-1.0090435448146","-0.65317444897574","71","69","49","68","3"
"979","-1.1549793795643","-0.59690601685414","65","71","54","72","3"
"980","-2.346550820757","-0.84326884803752","74","78","60","84","3"
"981","-1.7460164435992","-0.34886072951746","76","75","62","76","3"
"982","-0.45234960058878","0.2031121463604","69","58","66","68","3"
"983","-0.90346641353962","-0.79648162354404","70","63","49","74","3"
"984","-0.72111741621403","-0.44362083889171","66","65","52","69","3"
"985","-0.7643407788877","-0.24780297529337","63","61","59","70","3"
"986","-1.128673507424","-0.6946361961994","76","71","48","72","3"
"987","-1.8580895024752","-0.20478616409301","74","69","68","81","3"
"988","-2.2150760624041","-0.24115730348855","70","79","67","78","3"
"989","-1.587739160875","0.28018693449595","81","66","73","79","3"
"990","-1.4424569168402","-0.26645993896315","68","65","65","81","3"
"991","-0.07358526071224","0.3618900301033","76","56","63","66","3"
"992","-2.0611695818048","-0.78213079357881","74","76","57","82","3"
"993","-1.4031840475324","-1.260794247943","74","66","43","79","3"
"994","-1.3409257172825","0.10380089361116","69","68","70","77","3"
"995","-1.7569700555337","-0.48680093814008","76","74","55","69","3"
"996","-1.8509117466623","-1.0482848032802","75","79","47","75","3"
"997","-2.3276016635849","-1.0258906771747","75","78","53","80","3"
"998","-2.0367735766871","-1.242757220292","75","70","48","82","3"
"999","-2.4458507180578","-0.96094918627321","73","79","58","84","3"
"1000","-1.9558608092275","-1.9179222429459","75","74","35","83","3"
"1001","-1.693724546731","-0.17249785224917","71","69","69","81","3"
"1002","-1.7410540011094","0.028530970216479","79","68","69","80","3"
"1003","-0.41107797175713","-0.3737628351118","70","55","53","67","3"
"1004","-1.6713849435215","-0.23603286625707","76","66","65","80","3"
"1005","-2.1543053196508","-1.2652011641496","71","77","49","83","3"
"1006","-1.1321684388763","-0.4136216704548","68","71","54","67","3"
"1007","-0.97123559417718","0.12155843101997","74","62","67","77","3"
"1008","-1.6585227786218","0.40149899423832","79","66","77","78","3"
"1009","0.68152159557422","-0.47846229566634","76","42","42","70","3"
"1010","-1.5691949898206","-0.33241480317494","78","65","64","80","3"
"1011","-1.4108602079443","-1.2236258571651","75","71","43","74","3"
"1012","-1.0343543597405","-0.92758775939624","75","65","45","69","3"
"1013","-1.5348285958794","-0.065336533578296","75","69","66","73","3"
"1014","-1.2666224443501","-1.1703649116744","76","71","44","74","3"
"1015","-1.2194342208891","-0.013981627101381","66","61","71","83","3"
"1016","-1.8878758700198","0.044741526207916","76","68","74","84","3"
"1017","0.27378467761991","0.018437475903027","59","46","62","75","3"
"1018","-0.99391539312823","-0.59128283640234","59","69","51","76","3"
"1019","-0.86229565949509","-0.072846073925776","66","49","68","86","3"
"1020","-0.90237146955112","-0.41481999858899","69","59","59","80","3"
"1021","-0.71026024479271","0.24348392588799","66","65","67","73","3"
"1022","-2.4491349634658","-0.50691208382559","78","78","65","81","3"
"1023","-1.0116748522253","-0.45452087734794","74","56","62","82","3"
"1024","0.10899203218543","0.073834947703032","63","40","67","78","3"
"1025","-1.5889344330251","0.47823855770491","79","58","81","84","3"
"1026","-2.3820211324514","0.5047231440542","83","71","85","83","3"
"1027","-0.73464397731219","-1.4925272964242","68","75","32","66","3"
"1028","-1.4781036771823","-1.0393292351866","71","72","49","76","3"
"1029","-0.28070834409663","-0.074490795754359","70","57","61","72","3"
"1030","-0.6730925959644","0.037352631441732","67","65","64","76","3"
"1031","-0.86285138728225","-0.57471907948614","59","69","54","69","3"
"1032","-0.67212020738664","-1.1583055312657","69","60","44","78","3"
"1033","-1.4170931233758","0.054477013649586","79","67","67","77","3"
"1034","-0.38377267445414","-1.0951494528903","65","55","41","76","3"
"1035","-2.5604436916723","-0.89814805008629","77","82","59","84","3"
"1036","-1.6962981579095","-0.23212795229077","73","69","65","76","3"
"1037","-0.52052324931943","0.33569468551878","64","54","72","77","3"
"1038","-2.0377476099719","-1.1922798552741","66","76","53","86","3"
"1039","-0.45341617306227","-0.4415408170279","61","59","55","72","3"
"1040","-1.5423469012569","-0.3987240285002","67","76","60","75","3"
"1041","-1.7454807445503","-0.29694620477722","67","77","67","78","3"
"1042","-1.3765884503738","-0.9724051073817","76","65","50","80","3"
"1043","-0.76107098129015","-0.11280904734832","52","54","66","79","3"
"1044","-2.2143085688937","0.079963174632458","76","83","74","78","3"
"1045","-1.2101523259198","-0.31047575168352","70","65","63","76","3"
"1046","-0.33320793583593","0.44559343723387","68","53","70","75","3"
"1047","-0.60820442494653","-0.45143225280409","63","59","57","76","3"
"1048","-0.780848164495","-1.1281440668826","61","59","42","79","3"
"1049","-1.9472914395408","-0.4773386624459","72","76","63","77","3"
"1050","-0.59559489943668","-0.64983544987979","74","70","46","68","3"
"1051","-1.49383621898","-1.2818517256097","65","72","46","80","3"
"1052","-0.18243307254936","-0.29695151575291","72","50","57","78","3"
"1053","-1.9309615353182","0.010996043939024","71","73","74","83","3"
"1054","0.65623238130689","-0.51475355434194","55","53","42","63","3"
"1055","-0.15997489776686","-0.083176482383998","68","56","58","77","3"
"1056","-1.9086985660721","0.2131465303072","77","78","75","76","3"
"1057","-1.9838015590719","-1.4426118509225","66","85","43","77","3"
"1058","-0.77784092269007","-0.40222023291911","71","55","59","83","3"
"1059","-0.73232274307299","-0.36059815554038","64","66","57","75","3"
"1060","-1.220688676547","-1.0638811273319","67","73","48","76","3"
"1061","-0.66812104093934","-0.02694375856539","73","54","67","84","3"
"1062","-0.79696302106005","-0.71910845616727","69","62","50","77","3"
"1063","-1.1451669424739","-0.50689811604152","70","65","58","77","3"
"1064","-0.72178064207565","-0.26833205039367","70","63","59","81","3"
"1065","-0.59717652264114","0.11532933195799","62","62","64","72","3"
"1066","-0.97719756111697","0.082381437680971","60","64","69","75","3"
"1067","-0.73597148268108","0.67607767455352","68","56","79","78","3"
"1068","-1.4571171402562","0.32386708261199","72","72","75","80","3"
"1069","-0.28915777875927","0.66861420256589","61","58","76","67","3"
"1070","-1.0443617072458","0.33002738472916","66","55","79","85","3"
"1071","-0.74167333504801","0.11737131630528","70","54","70","77","3"
"1072","-2.2955252717595","0.28812024571343","80","80","78","75","3"
"1073","-0.91250198688616","0.41625151676953","68","58","76","80","3"
"1074","0.17767111439255","-0.11271582719808","58","51","58","74","3"
"1075","-1.6259807677565","-0.30999641859297","61","73","67","80","3"
"1076","0.17487317705054","0.12855744405917","58","50","61","65","3"
"1077","-0.97203561890029","-0.14670570464468","68","61","67","80","3"
"1078","-0.51668913638074","-0.17890339733801","64","64","58","76","3"
"1079","-1.3617830051283","-0.2115167246207","69","62","70","83","3"
"1080","-0.90536748218774","0.090743198863587","69","60","68","77","3"
"1081","-1.3379273229339","-0.022447996635506","73","68","69","74","3"
"1082","-0.54356559458629","0.02387229646749","58","62","64","70","3"
"1083","-1.570446053335","-0.86311194911483","68","70","54","78","3"
"1084","-1.6210145173534","0.10392253337548","67","67","74","82","3"
"1085","-1.9046122127393","-1.241704285733","77","78","45","76","3"
"1086","-2.2119658627116","-0.0848915964024","67","85","73","78","3"
"1087","-0.10357819465781","-0.77811988382575","59","69","42","66","3"
"1088","-0.8079991445624","-0.92598573883699","49","73","45","69","3"
"1089","-1.4869160129283","-0.55433668701184","63","78","57","70","3"
"1090","-0.57941869819626","-1.1464755915471","68","61","41","73","3"
"1091","-1.697457696325","-0.7242276294773","61","75","55","80","3"
"1092","0.084933507485773","0.27088457840698","64","52","63","75","3"
"1093","-1.6063011556591","-0.34653248644661","75","72","60","72","3"
"1094","-1.2908186245188","-0.55038779828743","70","67","55","80","3"
"1095","-2.3524273011402","-1.1141732088602","80","80","50","79","3"
"1096","-1.6519106001499","-0.20560803872654","68","70","68","77","3"
"1097","-2.6030178936087","-0.66336856821831","72","82","66","88","3"
"1098","-1.280924400999","-0.21131707939371","63","68","62","74","3"
"1099","-2.9322542333778","0.66851113504446","80","85","90","85","3"
"1100","-1.5312622503285","0.51152853174588","75","61","83","85","3"
"1101","-0.50965199881448","0.29159306746003","62","59","69","73","3"
"1102","-0.62141843591653","-1.3796701591873","62","64","34","69","3"
"1103","-1.483427524252","-0.063718994959867","69","67","69","86","3"
"1104","-1.3276871961532","-0.020125879466729","77","68","67","76","3"
"1105","-2.343866363815","-1.0395586824204","71","79","57","82","3"
"1106","-0.37652010002263","0.38226401194287","68","45","75","86","3"
"1107","-0.97457316096333","-0.2364464739554","58","58","65","82","3"
"1108","-1.8008180661939","-0.23091679880658","72","75","70","78","3"
"1109","-1.8358825313763","-0.19988235193257","69","68","70","84","3"
"1110","-1.8394333031093","0.10375872911813","73","70","74","82","3"
"1111","0.076693775251823","0.038634747769884","48","55","60","74","3"
"1112","-1.2056077733233","-0.216835762317","68","70","64","80","3"
"1113","-2.1559208252866","-0.65639437479247","64","91","56","71","3"
"1114","-0.91528167121808","-0.15300232686186","72","63","62","73","3"
"1115","-1.8321217330867","-0.68132936630609","68","75","54","75","3"
"1116","-1.3745324121568","-0.32995621038012","62","72","60","72","3"
"1117","-0.48869247098245","0.10541953020272","60","64","57","60","3"
"1118","-3.0385815930651","-0.26544389105599","75","81","74","90","3"
"1119","-0.9007517101287","-0.18918917834853","60","68","62","72","3"
"1120","-0.22074570859688","0.67405603776055","72","45","72","68","3"
"1121","-3.0935313835939","-0.86658038271933","83","88","61","81","3"
"1122","-2.2965779153917","-0.84870761703321","72","82","55","79","3"
"1123","-0.10263100591052","0.55366393368824","58","56","69","63","3"
"1124","-2.349374298367","-1.0230709065729","77","73","58","89","3"
"1125","1.1343332716697","0.053496671368591","43","42","52","66","3"
"1126","0.42439627992406","-0.38768009038321","54","53","49","63","3"
"1127","-3.0810561002749","-1.2311222012733","82","83","55","91","3"
"1128","-1.219818227676","-0.11025411719417","70","66","66","76","3"
"1129","-1.9679171257276","0.59785680830838","82","60","86","85","3"
"1130","-1.4149162142215","-0.83732738072554","72","70","53","76","3"
"1131","-0.77235941719624","-0.85338319306962","74","68","46","74","3"
"1132","-1.7344810827388","0.64811151643735","80","56","86","83","3"
"1133","-2.0191633267101","-0.56942979665894","67","82","61","79","3"
"1134","-1.7285263495538","-1.1641907925824","60","76","50","80","3"
"1135","-2.2053091310923","-0.47689953930024","74","73","67","87","3"
"1136","0.75970993074141","0.11618669363156","70","51","54","52","3"
"1137","-2.2384735851011","-0.84812750741667","81","72","60","88","3"
"1138","-1.2206638473966","-0.50028231984071","69","73","53","69","3"
"1139","-0.98124875993156","-0.98982652747874","71","73","44","70","3"
"1140","-2.1406042872792","0.35736848961263","75","74","78","78","3"
"1141","-0.37950962555376","-0.76667879963354","71","59","46","73","3"
"1142","-0.60501804383","-1.0897556721714","69","68","38","66","3"
"1143","-0.94881052098016","-0.040698041977186","74","61","65","78","3"
"1144","-1.728208820231","-0.16171012782582","70","69","70","84","3"
"1145","-1.6644138640282","-0.57588735464662","72","67","61","83","3"
"1146","-0.3563328183923","1.04160396581","57","57","83","74","3"
"1147","0.16606121449318","-0.093610474432031","59","56","58","68","3"
"1148","-0.40106260060696","0.51912293123334","62","61","72","75","3"
"1149","0.70138873631745","0.086024399849046","31","58","57","62","3"
"1150","0.29637130610365","-0.014330782469549","60","52","58","73","3"
"1151","0.21083809046633","0.7320841102949","42","54","76","72","3"
"1152","0.90923745560729","0.46095445987707","48","48","64","66","3"
"1153","0.3084226958428","0.83256175745822","39","63","73","66","3"
"1154","1.4746467599122","0.30813506573957","42","46","56","61","3"
"1155","-0.67502835705715","-0.04036778166268","61","68","62","68","3"
"1156","1.6318627328786","-0.37904971242671","48","40","44","67","3"
"1157","-0.6069900294173","-0.08011934120886","62","58","65","75","3"
"1158","0.68444654115442","0.35825178480532","50","42","66","69","3"
"1159","-0.023752093812474","-0.077400391268328","65","57","58","63","3"
"1160","-1.21662389303","0.90820992445601","73","70","83","73","3"
"1161","-0.23748578640057","0.10281975976858","61","58","63","69","3"
"1162","0.78011611075642","0.41088099112361","25","54","69","75","3"
"1163","-0.52107864919185","-0.24908647131271","54","63","59","75","3"
"1164","-2.1450925702577","-0.092860144495237","67","89","68","84","3"
"1165","-0.27950487030183","-0.98494439733542","66","56","44","78","3"
"1166","0.046464034768778","-0.040542937463176","60","64","60","65","3"
"1167","0.96797101827834","0.30426007208034","46","48","62","72","3"
"1168","-0.77051010941614","-0.49105746185759","60","60","58","78","3"
"1169","-0.53626166788115","0.14309782735593","68","55","68","77","3"
"1170","-1.5201864258872","-0.89208706955973","66","75","53","78","3"
"1171","-0.51860476747073","0.22632480161714","55","68","69","73","3"
"1172","-0.54735408216476","-0.34315441714858","61","67","54","69","3"
"1173","-0.84638252097081","0.3552760223415","62","67","70","68","3"
"1174","0.79046102631605","0.14648911607828","51","50","61","67","3"
"1175","1.8573641030084","1.1485981844691","33","36","72","69","3"
"1176","0.43902795121264","-0.11006647488335","60","50","55","68","3"
"1177","-0.010461639154519","0.50429449145005","50","53","75","76","3"
"1178","-2.2463159089457","-0.75639176700267","69","85","59","83","3"
"1179","0.32842881306646","0.028676576654246","49","50","62","77","3"
"1180","-1.0344039506184","-0.71233424492113","50","63","62","90","3"
"1181","-1.1238517491221","0.19344359680093","59","64","74","84","3"
"1182","-1.0496322522845","-0.36069502821714","55","69","63","79","3"
"1183","0.58308263832993","1.1550115345773","51","57","76","62","3"
"1184","-2.3691428641334","-0.25271846717583","55","90","75","84","3"
"1185","-0.27108346486453","0.25017336610358","54","60","70","73","3"
"1186","-1.401996029367","0.53584872398471","67","69","82","79","3"
"1187","-0.15306151206157","-0.13422421041736","73","53","56","73","3"
"1188","-0.56877706694057","0.14782345564601","54","68","66","72","3"
"1189","0.13041484335882","-0.75693308772056","60","58","46","72","3"
"1190","-1.5929033342918","0.11842853417925","64","66","79","88","3"
"1191","-0.26653356313006","0.44291221788668","68","44","72","78","3"
"1192","-0.5583168649442","0.25366221453803","59","61","69","70","3"
"1193","0.36654689303156","0.48349616966213","39","59","70","73","3"
"1194","-1.5552138754923","0.54877542255672","76","60","82","85","3"
"1195","-0.8177290371234","-0.16178180729831","55","66","64","78","3"
"1196","-1.2019165101008","-0.035784531874553","59","68","68","80","3"
"1197","-0.74029903611459","0.064304127216803","57","61","73","82","3"
"1198","-1.2769580193714","0.4726865693317","60","80","75","76","3"
"1199","0.084110884812363","-0.17013282210655","65","54","54","71","3"
"1200","0.33597769806845","0.13859687771981","42","60","66","76","3"
"1201","-0.55287707670236","-0.48581432739247","54","62","57","76","3"
"1202","0.01780684349355","0.56778327423348","51","60","74","68","3"
"1203","-0.67273538221011","0.041700030452792","60","55","69","82","3"
"1204","-0.24109402710214","0.10061374803665","59","58","65","76","3"
"1205","-1.4338180546677","0.28714003211116","68","68","75","82","3"
"1206","-1.1962313503193","-0.065076746789992","61","73","65","75","3"
"1207","-0.52005334997024","1.0316881376116","61","66","80","69","3"
"1208","0.044162141448713","-0.48052218345451","60","54","53","77","3"
"1209","-0.27292563388085","0.25112240721073","59","56","68","78","3"
"1210","-2.4160407718264","-0.50079652168492","62","89","65","82","3"
"1211","-2.1986352443414","0.25806880898835","63","90","75","81","3"
"1212","-0.66201462519502","-0.090126891662335","52","60","65","83","3"
"1213","-0.53500333872074","0.21921661602576","55","65","67","69","3"
"1214","-0.30276378984876","0.37421154955304","67","51","73","75","3"
"1215","-0.92874683446798","-0.76436747459673","60","64","52","77","3"
"1216","-0.13735426239269","0.29879805018312","40","58","72","78","3"
"1217","-0.48087014301859","0.47492679811864","67","60","68","61","3"
"1218","0.6769653900393","-0.47038211706676","65","47","53","71","3"
"1219","0.97146193758273","0.42281674688329","36","49","66","72","3"
"1220","-0.49905596014687","-0.081399848818891","58","55","68","82","3"
"1221","-0.49069164358352","-0.67810237525335","58","63","51","76","3"
"1222","-0.64361243516311","-1.2639908289975","63","65","40","75","3"
"1223","-0.27133757749889","0.38187581800584","57","66","72","72","3"
"1224","0.30609036419584","0.96892884333149","52","46","79","75","3"
"1225","0.27751902123367","-0.046841461944791","62","56","59","73","3"
"1226","-1.1215478501175","0.48103999404445","71","60","78","85","3"
"1227","-0.40856119594668","0.354191694958","70","45","75","87","3"
"1228","-1.662480998085","-0.3905051750987","58","74","69","85","3"
"1229","-0.13158706473855","-0.18895327504567","68","55","57","74","3"
"1230","-0.83236608559348","-0.4854166189624","55","64","60","76","3"
"1231","-1.3681425818203","-0.16460156890182","65","69","67","76","3"
"1232","-0.031804223959909","0.57274997928725","54","54","74","76","3"
"1233","-0.28828786759016","0.64436685740671","64","46","78","83","3"
"1234","0.62334207381033","0.48806343776628","53","49","67","75","3"
"1235","-1.5775644449311","-0.1400092642688","50","79","69","78","3"
"1236","0.37227992621928","0.69539008875853","68","46","71","69","3"
"1237","-1.5283192182691","-0.26746041683548","69","74","63","78","3"
"1238","-0.74864904616508","-0.28090351474967","65","51","65","84","3"
"1239","0.5733681597827","0.35301602057006","64","47","62","66","3"
"1240","-0.58433568195052","-0.57326670015481","60","63","55","74","3"
"1241","1.2773095158756","0.02564921831913","53","40","65","84","3"
"1242","0.58545134691801","0.27258530898299","45","61","60","55","3"
"1243","-1.3199701588727","-0.21165011633433","73","64","65","77","3"
"1244","-1.7623799446291","0.03331432051475","69","75","74","81","3"
"1245","-1.5962334961115","-0.088823989259056","69","69","70","80","3"
"1246","1.7419145064556","0.71403970491685","37","42","63","64","3"
"1247","-1.0442756507651","-0.52302932930727","63","61","62","79","3"
"1248","0.91115709625661","0.37896600953308","48","52","59","66","3"
"1249","-1.7729444250922","0.14950178644506","80","80","73","78","1"
"1250","-1.8847063832359","0.53163729077063","81","74","81","78","1"
"1251","-3.3814518933338","-0.42351129349367","87","91","69","84","1"
"1252","-1.2232932753916","-0.084390949312958","75","64","68","80","1"
"1253","-1.8302155093195","0.5767404129447","85","67","83","86","1"
"1254","-2.4821783328853","0.59057931714557","87","82","85","85","1"
"1255","-1.5852472207154","1.0669763672497","87","71","92","86","1"
"1256","-2.1986937589606","0.45672381775456","88","70","83","86","1"
"1257","-1.7006671135157","0.38317116656125","84","63","77","84","1"
"1258","-2.4707902513343","0.52864401634698","80","77","83","83","1"
"1259","-2.7620867500869","-0.10081511339403","83","79","75","87","1"
"1260","-1.2114470811031","0.75741294493308","79","75","78","78","1"
"1261","-1.4763569091979","0.3336718462688","77","72","75","80","1"
"1262","-2.1015137692058","0.26879876972284","83","75","77","84","1"
"1263","-1.8098995864263","0.81237126162857","89","67","84","83","1"
"1264","-2.3084547592591","-0.37079831365492","84","76","64","82","1"
"1265","-2.4369675168775","-0.094166969389244","80","78","74","86","1"
"1266","-2.5365777310677","0.28523179280465","82","75","84","89","1"
"1267","-2.6438909034548","0.1249484090277","86","81","78","83","1"
"1268","-1.4211031689119","0.21919132474269","77","64","73","85","1"
"1269","-2.4047884301035","0.17101849603893","83","77","79","84","1"
"1270","-2.9998617040246","0.62767210164125","84","92","85","84","1"
"1271","-2.5588297270744","-0.10933845400088","86","72","76","87","1"
"1272","-3.152890242307","-0.31543954638997","84","89","69","81","1"
"1273","-2.1349589858148","0.28962916132805","82","79","78","78","1"
"1274","-1.669627427979","0.047893084481238","78","69","73","88","1"
"1275","-1.5728233881813","-0.19362827507431","83","72","65","78","1"
"1276","-2.4391234516327","-0.17629754957171","77","80","72","84","1"
"1277","-1.8570117578301","0.27613619850409","75","74","75","77","1"
"1278","-1.7146050282344","0.45817689316195","79","74","78","78","1"
"1279","-1.9252540283142","0.26569294306123","81","75","78","82","1"
"1280","-1.249405722124","0.093167710171367","78","66","69","78","1"
"1281","-1.3280003402195","0.97735305876869","75","75","83","75","1"
"1282","-2.0731018694445","0.21747355154839","80","79","75","76","1"
"1283","-1.0292193861331","0.53806496799077","79","71","77","80","1"
"1284","-1.5765898690339","0.98826910227369","79","79","80","69","1"
"1285","-1.4462901754363","0.17385159569257","79","73","69","78","1"
"1286","-2.0846140695446","-0.15740858399365","77","71","73","88","1"
"1287","-1.736125368505","0.30451124716759","76","65","82","85","1"
"1288","-1.8298269436341","0.53347870545266","79","72","83","78","1"
"1289","-1.4518200533614","0.16753324045362","82","59","74","80","1"
"1290","-2.139373776059","0.40346481898925","84","75","77","82","1"
"1291","-1.6247906801906","0.45048061074472","77","77","78","81","1"
"1292","-1.7273608726327","0.52065528192503","82","79","79","78","1"
"1293","-1.3500671953606","0.13384868261011","75","66","71","78","1"
"1294","-1.1812748201803","0.23008306124367","82","75","67","76","1"
"1295","-0.47314958163629","0.53906014110548","75","59","70","73","1"
"1296","-2.2014330053883","-0.0096054371299491","80","73","77","85","1"
"1297","-2.4962332897764","0.43130691241988","82","83","84","84","1"
"1298","-1.7821381192914","0.64217316625577","76","75","82","80","1"
"1299","-2.4090755430231","0.046119605025421","85","71","78","82","1"
"1300","-2.8043371844496","-0.53334999656274","80","91","63","81","1"
"1301","-1.7539516228455","0.043361764628462","75","74","73","83","1"
"1302","-1.0747632233423","-0.14692241302117","80","68","62","80","1"
"1303","-1.3658109584118","0.45300513854356","79","67","76","78","1"
"1304","-2.1820646842986","-0.36505996717343","76","81","67","82","1"
"1305","-1.4739962218684","0.57779426798605","81","73","78","75","1"
"1306","-0.95215228443855","0.50544031325321","76","65","74","80","1"
"1307","-1.5182853779251","0.37917376185979","80","75","72","75","1"
"1308","-1.3265750102401","0.48676037245602","79","63","78","76","1"
"1309","-1.9735570351067","0.45328283252403","80","76","81","82","1"
"1310","-1.8094635725054","0.39719316802465","84","76","75","79","1"
"1311","-1.0339615331536","0.64479860679882","81","64","80","79","1"
"1312","-1.8382808243975","0.1343864619501","80","71","74","80","1"
"1313","-1.7108899302951","0.77288501687664","78","75","84","80","1"
"1314","-1.0607416659731","0.018977810139607","81","73","63","75","1"
"1315","-1.4957398986425","-0.43671255489251","76","69","63","86","1"
"1316","-1.2726679380812","0.5759914913935","81","73","77","78","1"
"1317","-1.6332579874991","0.70563977490646","79","72","87","80","1"
"1318","-2.0140058561907","0.0168900967563","78","73","73","80","1"
"1319","-1.1767125028821","0.57839551637296","74","68","75","78","1"
"1320","-1.8627943126907","0.39111308323693","79","76","78","82","1"
"1321","-2.2200619213534","0.042238305760813","83","83","73","82","1"
"1322","-1.4309665966234","0.22092893923139","84","69","71","79","1"
"1323","-3.1385981844593","-0.49170140021209","78","91","69","85","1"
"1324","-1.5324772343895","0.66764876626128","83","70","81","81","1"
"1325","-0.89182441524633","1.1826012329499","86","56","91","87","1"
"1326","-1.7465670989857","0.87611322604786","83","77","85","79","1"
"1327","-1.4744603426172","0.6277718747637","80","74","79","79","1"
"1328","-1.2796101038959","0.78139317753504","77","71","81","76","1"
"1329","-1.0207943515246","0.41413088972849","82","70","69","75","1"
"1330","-1.4537210068898","0.69671894887577","82","74","80","78","1"
"1331","-1.7948729656471","1.006328443056","83","84","85","78","1"
"1332","-1.5499659821341","0.85384073970666","81","77","83","79","1"
"1333","-1.0103054351736","1.022496675418","84","65","82","78","1"
